DealID,Scenario,LoanID,PeriodEndDate,BeginningBalance,GrossInterest,ServicingFee,NetInterest,ScheduledPrincipal,PrepaymentPrincipal,DefaultPrincipal,RecoveryAmount,RealizedLoss,EndingBalance,Status
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0002,2035-07-31,7050288.11,33612.25,1468.81,32143.44,10618.09,23820.01,36259.72,19259.99,18129.86,6979590.28,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0003,2035-07-31,15803912.62,68549.47,3292.48,65256.99,37547.38,53394.9,81279.73,43401.45,40639.86,15631690.62,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0004,2035-07-31,21965453.09,114348.49,4576.14,109772.35,30510.15,74212.2,112968.61,59962.72,56484.3,21747762.13,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0005,2035-07-31,53695106.77,346512.42,11186.48,335325.94,58850.67,181413.6,276154.62,146320.4,138077.31,53178687.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0006,2035-07-31,2490347.75,13713.51,518.82,13194.69,5012.53,8413.86,12807.89,6824.07,6403.95,2464113.47,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0007,2035-07-31,53239972.24,327115.26,11091.66,316023.6,40527.43,179875.89,273813.86,144786.23,136906.93,52745755.06,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0008,2035-07-31,32544661.92,127927.64,6780.14,121147.5,41193.98,109954.98,167377.61,88776.21,83688.81,32226135.35,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0009,2035-07-31,29954099.33,101569.36,6240.44,95328.92,57682.85,101202.54,154054.32,82037.11,77027.16,29641159.62,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0010,2035-07-31,23138749.64,125026.38,4820.57,120205.8,20982.87,78176.28,119002.89,62981.4,59501.44,22920587.6,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0011,2035-07-31,8915448.36,37964.95,1857.39,36107.57,0.0,30121.62,45852.27,24134.11,22926.13,8839474.47,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0012,2035-07-31,27155225.27,190923.86,5657.34,185266.52,43653.83,91746.3,139659.67,74228.36,69829.84,26880165.46,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0013,2035-07-31,10649985.55,46229.81,2218.75,44011.07,12309.64,35981.91,54773.01,29031.98,27386.51,10546920.99,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0014,2035-07-31,33413686.89,160719.83,6961.18,153758.65,34740.61,112891.06,171847.02,91022.01,85923.51,33094208.21,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0015,2035-07-31,64381175.6,214711.22,13412.74,201298.48,0.0,217517.42,331113.21,174279.77,165556.61,63832544.96,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0016,2035-07-31,27687248.72,104357.85,5768.18,98589.68,71149.28,93543.79,142395.88,76125.54,71197.94,27380159.78,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0017,2035-07-31,34687864.01,134993.6,7226.64,127766.97,87654.83,117195.98,178400.13,95348.83,89200.06,34304613.07,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0018,2035-07-31,30150092.34,158061.86,6281.27,151780.59,41593.87,101864.72,155062.31,82300.97,77531.16,29851571.45,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0019,2035-07-31,34662470.23,186946.26,7221.35,179724.91,0.0,117110.18,178269.53,93831.27,89134.76,34367090.52,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0020,2035-07-31,3494993.96,14964.4,728.12,14236.28,4093.35,11808.14,17974.8,9528.28,8987.4,3461117.66,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0021,2035-07-31,18326002.25,61560.1,3817.92,57742.18,26258.88,61916.0,94250.86,50040.81,47125.43,18143576.51,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0022,2035-07-31,9891086.61,44270.86,2060.64,42210.21,11091.72,33417.9,50869.99,26957.58,25434.99,9795707.0,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0023,2035-07-31,12404050.09,66723.45,2584.18,64139.28,25429.49,41908.17,63794.19,33997.36,31897.09,12272918.24,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0024,2035-07-31,27489692.23,149658.47,5727.02,143931.45,55831.71,92876.32,141379.84,75335.77,70689.92,27199604.35,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0025,2035-07-31,22601841.85,75565.49,4708.72,70856.77,0.0,76362.29,116241.56,61183.16,58120.78,22409238.0,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0026,2035-07-31,32517157.54,170254.42,6774.41,163480.01,0.0,109862.05,167236.16,88023.91,83618.08,32240059.33,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0027,2035-07-31,36803625.48,257778.73,7667.42,250111.3,0.0,124344.26,189281.52,99627.37,94640.76,36489999.71,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0028,2035-07-31,36169585.89,214847.34,7535.33,207312.01,0.0,122202.1,186020.64,97911.03,93010.32,35861363.14,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0029,2035-07-31,48521476.1,324770.41,10108.64,314661.77,50755.37,163934.04,249546.57,132182.11,124773.29,48057240.12,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0030,2035-07-31,24631984.73,159307.36,5131.66,154175.7,26923.03,83221.31,126682.61,67121.5,63341.31,24395157.78,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0031,2035-07-31,35112927.74,218022.02,7315.19,210706.83,26315.6,118632.09,180586.24,95482.89,90293.12,34787393.81,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0032,2035-07-31,49695061.52,308854.81,10353.14,298501.67,57030.75,167899.1,255582.34,135462.52,127791.17,49214549.33,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0033,2035-07-31,9166238.53,50742.77,1909.63,48833.14,0.0,30968.94,47142.08,24813.0,23571.04,9088127.51,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0034,2035-07-31,4573144.93,21394.7,952.74,20441.96,7000.6,15450.77,23519.74,12494.8,11759.87,4527173.81,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0035,2035-07-31,42501583.51,208541.1,8854.5,199686.61,93213.66,143595.31,218586.19,116590.62,109293.09,42046188.35,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0001,2035-08-31,19303991.26,133696.23,4021.66,129674.56,12156.87,65220.22,99280.67,52455.47,49640.34,19127333.5,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0002,2035-08-31,6979590.28,33275.2,1454.08,31821.12,10511.62,23581.15,35896.12,19066.86,17948.06,6909601.38,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0003,2035-08-31,15631690.62,67802.46,3256.6,64545.86,37138.21,52813.03,80393.99,42928.49,40196.99,15461345.4,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0004,2035-08-31,21747762.13,113215.23,4530.78,108684.44,30207.78,73476.71,111849.02,59368.45,55924.51,21532228.62,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0005,2035-08-31,53178687.87,343179.8,11078.89,332100.91,58284.67,179668.84,273498.67,144913.15,136749.34,52667235.69,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0006,2035-08-31,2464113.47,13569.05,513.36,13055.69,4959.73,8325.22,12672.97,6752.18,6336.48,2438155.56,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0007,2035-08-31,52745755.06,324078.71,10988.7,313090.01,40151.22,178206.14,271272.1,143442.21,135636.05,52256125.61,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0008,2035-08-31,32226135.35,126675.57,6713.78,119961.79,40790.8,108878.81,165739.43,87907.32,82869.71,31910726.31,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0009,2035-08-31,29641159.62,100508.23,6175.24,94332.99,57080.22,100145.24,152444.86,81180.04,76222.43,29331489.29,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0010,2035-08-31,22920587.6,123847.57,4775.12,119072.45,20785.03,77439.21,117880.88,62387.59,58940.44,22704482.48,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0011,2035-08-31,8839474.47,37641.43,1841.56,35799.87,0.0,29864.94,45461.53,23928.45,22730.77,8764148.01,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0012,2035-08-31,26880165.46,188989.96,5600.03,183389.93,43211.66,90816.98,138245.04,73476.49,69122.52,26607891.79,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0013,2035-08-31,10546920.99,45782.43,2197.28,43585.15,12190.52,35633.69,54242.95,28751.02,27121.47,10444853.83,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0014,2035-08-31,33094208.21,159183.14,6894.63,152288.51,34408.44,111811.67,170203.94,90151.72,85101.97,32777784.16,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0015,2035-08-31,63832544.96,212881.54,13298.45,199583.09,0.0,215663.82,328291.6,172794.62,164145.8,63288589.54,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0016,2035-08-31,27380159.78,103200.39,5704.2,97496.19,70360.14,92506.26,140816.51,75281.2,70408.26,27076476.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0017,2035-08-31,34304613.07,133502.12,7146.79,126355.32,86686.37,115901.13,176429.07,94295.36,88214.53,33925596.51,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0018,2035-08-31,29851571.45,156496.86,6219.08,150277.79,41182.04,100856.14,153527.01,81486.09,76763.51,29556006.25,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0019,2035-08-31,34367090.52,185353.17,7159.81,178193.36,0.0,116112.21,176750.39,93031.67,88375.19,34074227.92,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0020,2035-08-31,3461117.66,14819.35,721.07,14098.29,4053.68,11693.69,17800.57,9435.92,8900.29,3427569.72,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0021,2035-08-31,18143576.51,60947.3,3779.91,57167.39,25997.49,61299.66,93312.65,49542.68,46656.32,17962966.72,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0022,2035-08-31,9795707.0,43843.95,2040.77,41803.18,10984.77,33095.65,50379.45,26697.63,25189.72,9701247.14,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0023,2035-08-31,12272918.24,66018.07,2556.86,63461.21,25160.66,41465.13,63119.78,33637.95,31559.89,12143172.69,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0024,2035-08-31,27199604.35,148079.18,5666.58,142412.6,55242.54,91896.24,139887.91,74540.78,69943.96,26912577.66,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0025,2035-08-31,22409238.0,74921.55,4668.59,70252.96,0.0,75711.57,115251.0,60661.78,57625.5,22218275.43,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0026,2035-08-31,32240059.33,168803.58,6716.68,162086.9,0.0,108925.85,165811.04,87273.8,82905.52,31965322.44,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0027,2035-08-31,36489999.71,255582.04,7602.08,247979.96,0.0,123284.65,187668.54,98778.39,93834.27,36179046.52,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0028,2035-08-31,35861363.14,213016.5,7471.12,205545.38,0.0,121160.74,184435.45,97076.67,92217.73,35555766.94,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0029,2035-08-31,48057240.12,321663.13,10011.93,311651.2,50269.76,162365.58,247159.0,130917.44,123579.5,47597445.78,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0030,2035-08-31,24395157.78,157775.68,5082.32,152693.36,26664.17,82421.17,125464.61,66476.16,62732.3,24160607.83,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0031,2035-08-31,34787393.81,216000.73,7247.37,208753.35,26071.63,117532.25,178912.01,94597.66,89456.01,34464877.92,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0032,2035-08-31,49214549.33,305868.42,10253.03,295615.39,56479.31,166275.65,253111.06,134152.71,126555.53,48738683.31,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0033,2035-08-31,9088127.51,50310.36,1893.36,48417.0,0.0,30705.03,46740.36,24601.55,23370.18,9010682.13,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0034,2035-08-31,4527173.81,21179.63,943.16,20236.47,6930.23,15295.45,23283.31,12369.2,11641.66,4481664.81,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0035,2035-08-31,42046188.35,206306.63,8759.62,197547.01,92214.9,142056.72,216244.09,115341.37,108122.04,41595672.65,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0001,2035-09-30,19127333.5,132472.72,3984.86,128487.86,12045.62,64623.37,98372.12,51975.44,49186.06,18952292.4,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0002,2035-09-30,6909601.38,32941.52,1439.5,31502.02,10406.21,23344.69,35536.17,18875.66,17768.08,6840314.31,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0003,2035-09-30,15461345.4,67063.59,3221.11,63842.47,36733.49,52237.5,79517.9,42460.68,39758.95,15292856.51,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0004,2035-09-30,21532228.62,112093.19,4485.88,107607.31,29908.4,72748.51,110740.53,58780.08,55370.26,21318831.18,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0005,2035-09-30,52667235.69,339879.23,10972.34,328906.89,57724.11,177940.85,270868.27,143519.43,135434.13,52160702.46,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0006,2035-09-30,2438155.56,13426.11,507.95,12918.16,4907.48,8237.52,12539.47,6681.05,6269.73,2412471.09,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0007,2035-09-30,52256125.61,321070.35,10886.69,310183.65,39778.5,176551.88,268753.92,142110.66,134376.96,51771041.31,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0008,2035-09-30,31910726.31,125435.75,6648.07,118787.68,40391.56,107813.17,164117.27,87046.94,82058.64,31598404.3,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0009,2035-09-30,29331489.29,99458.19,6110.73,93347.46,56483.89,99099.0,150852.23,80331.93,75426.11,29025054.18,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0010,2035-09-30,22704482.48,122679.89,4730.1,117949.79,20589.06,76709.08,116769.44,61799.37,58384.72,22490414.9,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0011,2035-09-30,8764148.01,37320.66,1825.86,35494.8,0.0,29610.44,45074.13,23724.54,22537.06,8689463.44,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0012,2035-09-30,26607891.79,187075.65,5543.31,181532.34,42773.96,89897.08,136844.73,72732.23,68422.36,26338376.01,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0013,2035-09-30,10444853.83,45339.37,2176.01,43163.36,12072.54,35288.85,53718.02,28472.78,26859.01,10343774.42,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0014,2035-09-30,32777784.16,157661.14,6828.71,150832.44,34079.45,110742.6,168576.56,89289.75,84288.28,32464385.54,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0015,2035-09-30,63288589.54,211067.45,13185.12,197882.32,0.0,213826.02,325494.03,171322.14,162747.01,62749269.49,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0016,2035-09-30,27076476.87,102055.75,5640.93,96414.82,69579.75,91480.24,139254.67,74446.23,69627.33,26776162.21,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0017,2035-09-30,33925596.51,132027.11,7067.83,124959.28,85728.61,114620.59,174479.78,93253.53,87239.89,33550767.54,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0018,2035-09-30,29556006.25,154947.36,6157.5,148789.86,40774.29,99857.55,152006.92,80679.29,76003.46,29263367.5,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0019,2035-09-30,34074227.92,183773.67,7098.8,176674.87,0.0,115122.75,175244.19,92238.9,87622.1,33783860.97,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0020,2035-09-30,3427569.72,14675.71,714.08,13961.63,4014.39,11580.34,17628.04,9344.46,8814.02,3394346.96,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0021,2035-09-30,17962966.72,60340.6,3742.28,56598.31,25738.69,60689.45,92383.77,49049.51,46191.88,17784154.81,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0022,2035-09-30,9701247.14,43421.17,2021.09,41400.07,10878.84,32776.51,49893.64,26440.19,24946.82,9607698.15,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0023,2035-09-30,12143172.69,65320.15,2529.83,62790.32,24894.66,41026.77,62452.49,33282.34,31226.25,12014798.76,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0024,2035-09-30,26912577.66,146516.56,5606.79,140909.77,54659.59,90926.49,138411.73,73754.18,69205.87,26628579.84,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0025,2035-09-30,22218275.43,74283.1,4628.81,69654.29,0.0,75066.38,114268.88,60144.85,57134.44,22028940.17,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0026,2035-09-30,31965322.44,167365.1,6659.44,160705.66,0.0,107997.63,164398.06,86530.09,82199.03,31692926.74,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0027,2035-09-30,36179046.52,253404.07,7537.3,245866.77,0.0,122234.07,186069.3,97936.64,93034.65,35870743.16,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0028,2035-09-30,35555766.94,211201.26,7407.45,203793.8,0.0,120128.26,182863.77,96249.42,91431.88,35252774.92,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0029,2035-09-30,47597445.78,318585.57,9916.13,308669.44,49788.8,160812.12,244794.27,129664.87,122397.14,47142050.58,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0030,2035-09-30,24160607.83,156258.73,5033.46,151225.27,26407.81,81628.72,124258.32,65837.01,62129.16,23928312.99,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0031,2035-09-30,34464877.92,213998.17,7180.18,206817.99,25829.92,116442.6,177253.31,93720.64,88626.65,34145352.1,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0032,2035-09-30,48738683.31,302910.92,10153.89,292757.02,55933.2,164667.89,250663.67,132855.56,125331.84,48267418.54,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0033,2035-09-30,9010682.13,49881.63,1877.23,48004.41,0.0,30443.38,46342.05,24391.91,23171.03,8933896.7,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0034,2035-09-30,4481664.81,20966.72,933.68,20033.04,6860.57,15141.7,23049.26,12244.86,11524.63,4436613.29,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0035,2035-09-30,41595672.65,204096.1,8665.77,195430.34,91226.83,140534.61,213927.08,114105.52,106963.54,41149984.13,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0001,2035-10-31,18952292.4,131260.42,3948.39,127312.02,11935.38,64031.97,97471.88,51499.79,48735.94,18778853.16,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0002,2035-10-31,6840314.31,32611.2,1425.07,31186.13,10301.86,23110.6,35179.82,18686.38,17589.91,6771722.02,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0003,2035-10-31,15292856.51,66332.77,3186.01,63146.75,36333.19,51668.25,78651.36,41997.96,39325.68,15126203.7,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0004,2035-10-31,21318831.18,110982.28,4441.42,106540.86,29611.99,72027.53,109643.02,58197.53,54821.51,21107548.64,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0005,2035-10-31,52160702.46,336610.4,10866.81,325743.59,57168.94,176229.48,268263.16,142139.11,134131.58,51659040.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0006,2035-10-31,2412471.09,13284.67,502.6,12782.08,4855.78,8150.74,12407.37,6610.67,6203.68,2387057.2,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0007,2035-10-31,51771041.31,318089.91,10785.63,307304.27,39409.24,174912.98,266259.13,140791.47,133129.56,51290459.95,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0008,2035-10-31,31598404.3,124208.06,6583.0,117625.06,39996.24,106757.97,162511.0,86194.98,81255.5,31289139.1,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0009,2035-10-31,29025054.18,98419.12,6046.89,92372.23,55893.78,98063.68,149276.23,79492.67,74638.11,28721820.5,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0010,2035-10-31,22490414.9,121523.21,4685.5,116837.71,20394.94,75985.83,115668.49,61216.7,57834.25,22278365.64,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0011,2035-10-31,8689463.44,37002.63,1810.3,35192.33,0.0,29358.11,44690.02,23522.37,22345.01,8615415.31,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0012,2035-10-31,26338376.01,185180.73,5487.16,179693.57,42340.69,88986.5,135458.61,71995.51,67729.3,26071590.21,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0013,2035-10-31,10343774.42,44900.6,2154.95,42745.65,11955.71,34947.34,53198.16,28197.24,26599.08,10243673.2,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0014,2035-10-31,32464385.54,156153.69,6763.41,149390.28,33753.61,109683.76,166964.75,88436.03,83482.38,32153983.42,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0015,2035-10-31,62749269.49,209268.81,13072.76,196196.05,0.0,212003.88,322720.3,169862.2,161360.15,62214545.31,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0016,2035-10-31,26776162.21,100923.82,5578.37,95345.45,68808.02,90465.6,137710.15,73620.52,68855.07,26479178.44,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0017,2035-10-31,33550767.54,130568.4,6989.74,123578.66,84781.43,113354.2,172552.03,92223.22,86276.01,33180079.88,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0018,2035-10-31,29263367.5,153413.2,6096.53,147316.67,40370.58,98868.84,150501.87,79880.47,75250.94,28973626.21,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0019,2035-10-31,33783860.97,182207.62,7038.3,175169.32,0.0,114141.72,173750.83,91452.87,86875.42,33495968.42,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0020,2035-10-31,3394346.96,14533.46,707.16,13826.31,3975.47,11468.1,17457.17,9253.89,8728.58,3361446.22,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0021,2035-10-31,17784154.81,59739.94,3705.03,56034.91,25482.48,60085.32,91464.14,48561.25,45732.07,17607122.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0022,2035-10-31,9607698.15,43002.46,2001.6,41000.85,10773.93,32460.45,49412.51,26185.22,24706.26,9515051.26,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0023,2035-10-31,12014798.76,64629.61,2503.08,62126.52,24631.49,40593.05,61792.26,32930.49,30896.13,11887781.97,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0024,2035-10-31,26628579.84,144970.43,5547.62,139422.81,54082.79,89966.98,136951.13,72975.88,68475.56,26347578.94,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0025,2035-10-31,22028940.17,73650.09,4589.36,69060.73,0.0,74426.7,113295.12,59632.32,56647.56,21841218.35,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0026,2035-10-31,31692926.74,165938.88,6602.69,159336.19,0.0,107077.32,162997.13,85792.72,81498.56,31422852.3,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0027,2035-10-31,35870743.16,251244.66,7473.07,243771.59,0.0,121192.44,184483.69,97102.06,92241.85,35565067.03,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0028,2035-10-31,35252774.92,209401.48,7344.33,202057.15,0.0,119104.58,181305.47,95429.22,90652.74,34952364.87,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0029,2035-10-31,47142050.58,315537.46,9821.26,305716.2,49312.44,159273.53,242452.17,128424.28,121226.09,46691012.44,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0030,2035-10-31,23928312.99,154756.36,4985.07,149771.3,26153.91,80843.89,123063.62,65204.02,61531.81,23698251.57,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0031,2035-10-31,34145352.1,212014.18,7113.62,204900.57,25590.45,115363.05,175609.98,92851.75,87804.99,33828788.61,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0032,2035-10-31,48267418.54,299982.01,10055.71,289926.29,55392.37,163075.69,248239.95,131570.95,124119.98,47800710.54,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0033,2035-10-31,8933896.7,49456.56,1861.23,47595.33,0.0,30183.95,45947.15,24184.05,22973.57,8857765.6,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0034,2035-10-31,4436613.29,20755.96,924.29,19831.66,6791.6,14989.49,22817.56,12121.77,11408.78,4392014.65,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0035,2035-10-31,41149984.13,201909.26,8572.91,193336.34,90249.36,139028.81,211634.9,112882.9,105817.45,40709071.07,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0001,2035-11-30,18778853.16,130059.21,3912.26,126146.95,11826.16,63445.99,96579.88,51028.5,48289.94,18607001.12,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0002,2035-11-30,6771722.02,32284.18,1410.78,30873.41,10198.56,22878.85,34827.05,18499.0,17413.53,6703817.56,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0003,2035-11-30,15126203.7,65609.91,3151.29,62458.62,35937.26,51105.2,77794.26,41540.29,38897.13,14961366.99,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0004,2035-11-30,21107548.64,109882.38,4397.41,105484.97,29318.52,71313.69,108556.39,57620.76,54278.2,20898360.04,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0005,2035-11-30,51659040.87,333373.01,10762.3,322610.71,56619.11,174534.58,265683.11,140772.07,132841.56,51162204.07,Defaulted
CMBS_NEW_AEOYEE,Stress_Credit,NI_L0006,2035-11-30,2387057.2,13144.73,497.3,12647.42,4804.63,8064.88,12276.67,6541.03,6138.33,2361911.02,Defaulted
